employee_id,first_name,last_name,gender,birth_date,hire_date,exit_date,attrition_flag,manager_id,role_id,is_ghost_manager_flag,invalid_exit_date_flag,missing_exit_date_flag,active_with_exit_date_flag,age_years,tenure_years
14521,Ayman,Mansour,Male,1989-12-01,2021-02-08,2024-05-11,Yes,4193,73,False,False,False,False,36.1,3.3
14522,Ramzy,Hafez,Male,1992-07-13,2021-12-09,,No,2720,59,False,False,False,False,33.5,4.1
14523,Hassan,Tantawy,Male,1999-02-19,2020-06-21,2024-04-24,Yes,11823,45,False,False,False,False,26.9,3.8
14524,Hend,Abdo,Female,2000-04-16,2021-11-02,,No,8740,12,False,False,False,False,25.7,4.2
14525,Essam,El-Sayed,Male,2000-12-27,2021-10-23,,No,2357,46,False,False,False,False,25.0,4.2
14526,Nour,Bayoumi,Female,1999-12-27,2024-02-27,,No,3429,24,False,False,False,False,26.0,1.8
14527,Ola,Osman,Female,2000-02-02,2022-01-19,,No,6608,45,False,False,False,False,25.9,4.0
14528,Sara,Rizk,Female,1995-11-27,2021-06-09,,No,2169,36,False,False,False,False,30.1,4.6
14529,Yasmin,Mansour,Female,1998-06-29,2022-07-07,2025-07-05,Yes,814,45,False,False,False,False,27.5,3.0
14530,Tarek,Sherif,Male,1996-10-26,2019-03-20,2024-02-10,Yes,5992,14,False,False,False,False,29.2,4.9
14531,Ziad,Nasr,Male,2002-05-27,2021-08-01,,No,1434,2,False,False,False,False,23.6,4.4
14532,Dalia,Diab,Female,1992-10-21,2022-10-22,2023-09-25,Yes,8189,58,False,False,False,False,33.2,0.9
14533,Adel,Hendy,Male,2001-04-06,2020-07-21,,No,9885,1,False,False,False,False,24.7,5.4
14534,Mostafa,Mostafa,Male,1988-05-08,2019-10-19,2024-07-02,Yes,459,71,False,False,False,False,37.7,4.7
14535,Adel,Zaki,Male,1991-12-18,2024-05-02,,No,10782,70,False,False,False,False,34.0,1.7
14536,Wael,Salem,Male,1983-04-23,2019-03-07,,No,9030,42,False,False,False,False,42.7,6.8
14537,Karim,Assal,Male,1990-06-30,2020-04-09,,No,2822,37,False,False,False,False,35.5,5.7
14538,Ramzy,Shalaby,Male,2000-07-27,2024-06-12,,No,14920,45,False,False,False,False,25.4,1.6
14539,Ghada,Makhlouf,Female,1998-11-20,2019-03-16,,No,11237,2,False,False,False,False,27.1,6.8
14540,Faris,Abdel-Rahman,Male,1986-01-27,2023-06-29,,No,13282,16,False,False,False,False,39.9,2.5
14541,Rabab,Nasr,Female,1996-05-01,2019-03-17,,No,1120,59,False,False,False,False,29.7,6.8
14542,Mona,Attia,Female,1991-10-20,2022-09-26,2024-12-14,Yes,10508,18,False,False,False,False,34.2,2.2
14543,Ramy,Diab,Male,1998-11-21,2022-02-24,,No,13985,4,False,False,False,False,27.1,3.9
14544,Walid Sherif,Rizk,Male,1992-11-07,2022-07-03,,No,11094,61,False,False,False,False,33.1,3.5
14545,Dalia,Ismail,Female,1977-04-22,2020-07-25,,No,9642,52,False,False,False,False,48.7,5.4
14546,Hany,Elwy,Male,1999-02-01,2022-04-23,,No,9938,35,False,False,False,False,26.9,3.7
14547,Khaled,Wahba,Male,1983-11-02,2020-06-16,,No,2236,30,False,False,False,False,42.2,5.5
14548,Fatma,Ramadan,Female,1995-08-25,2023-12-09,,No,12496,36,False,False,False,False,30.4,2.1
14549,Ashraf,Nagi,Male,1983-10-31,2019-07-08,2021-01-29,Yes,12441,74,False,False,False,False,42.2,1.6
14550,Mariam,Ayoub,Female,1976-05-07,2019-08-15,,Yes,10695,74,False,False,True,False,49.7,6.4
14551,Ghada,Rizk,Female,2000-10-03,2023-06-26,2025-02-03,Yes,7737,12,False,False,False,False,25.2,1.6
14552,Tamer,Abboud,Male,2002-06-20,2021-07-23,,No,12226,13,False,False,False,False,23.5,4.4
14553,Aya,Ismail,Female,1988-01-30,2021-01-26,2022-11-27,Yes,11847,40,False,False,False,False,37.9,1.8
14554,Mona,Wahba,Female,1993-04-29,2022-09-14,,No,8684,58,False,False,False,False,32.7,3.3
14555,Shereen,Ezzat,Female,1983-07-25,2020-04-19,2022-03-19,Yes,13424,60,False,False,False,False,42.4,1.9
14556,Walid,Zohair,Male,1990-07-06,2023-08-03,,No,9162,3,False,False,False,False,35.5,2.4
14557,Rabab,Abdo,Female,1992-10-28,2021-08-31,2023-06-28,Yes,1986,14,False,False,False,False,33.2,1.8
14558,Hala,Hegazy,Female,1998-05-04,2021-01-11,,No,7517,68,False,False,False,False,27.7,5.0
14559,Ghada,Rizk,Female,1985-01-26,2023-05-23,,No,14681,29,False,False,False,False,40.9,2.6
14560,Yasmin,Borhan,Female,2000-09-09,2021-08-09,,No,5585,1,False,False,False,False,25.3,4.4
14561,Manar,Rizk,Male,1993-06-01,2021-06-09,,No,8636,15,False,False,False,False,32.6,4.6
14562,Ali,Osman,Male,1990-09-04,2021-09-22,,No,7105,73,False,False,False,False,35.3,4.3
14563,Hazem,Fekry,Male,1998-11-23,2020-06-09,,No,924,14,False,False,False,False,27.1,5.6
14564,Ziad,Bayoumi,Male,2002-01-01,2019-11-17,2021-01-01,Yes,6648,57,False,False,False,False,24.0,1.1
14565,Dalia,Zohair,Female,1989-06-09,2023-12-09,,No,12507,28,False,False,False,False,36.6,2.1
14566,Faris,Barakat,Male,1984-12-26,2023-11-01,2025-08-25,Yes,6764,7,False,False,False,False,41.0,1.8
14567,Dalia,Selim,Female,1998-07-11,2021-03-11,,No,6867,23,False,False,False,False,27.5,4.8
14568,Lobna,Nasr,Female,2000-07-19,2020-01-28,,No,557,34,False,False,False,False,25.5,5.9
14569,Walid,Elnaggar,Male,1994-05-01,2021-07-13,,No,1968,70,False,False,False,False,31.7,4.5
14570,Magdy,Badawy,Male,1992-01-29,2019-01-25,,No,9771,3,False,False,False,False,33.9,6.9
14571,Nada,Shahin,Female,1987-04-24,2024-02-22,2025-05-04,Yes,8739,49,False,False,False,False,38.7,1.2
14572,Ramzy,Osman,Male,1999-03-16,2023-10-05,,No,7795,13,False,False,False,False,26.8,2.2
14573,Ahmed,Assal,Male,1983-03-23,2021-06-04,,No,10949,20,False,False,False,False,42.8,4.6
14574,Ali,Khattab,Male,2002-11-22,2021-08-23,2024-02-19,Yes,10735,46,False,False,False,False,23.1,2.5
14575,Asmaa,Abboud,Female,2002-03-02,2022-06-30,,No,14393,34,False,False,False,False,23.8,3.5
14576,Ali,Ghanem,Male,2001-01-05,2020-05-07,,Yes,6295,1,False,False,True,False,25.0,5.7
14577,Salma,Bishara,Female,1979-01-01,2019-04-06,,No,13086,64,False,False,False,False,47.0,6.7
14578,Ramzy,Salem,Male,1999-04-15,2021-06-09,,No,12696,1,False,False,False,False,26.7,4.6
14579,Mostafa,Attia,Male,2002-11-17,2022-08-03,,No,7779,56,False,False,False,False,23.1,3.4
14580,Mona,Desouki,Female,1999-12-20,2020-03-15,2022-10-19,Yes,14423,1,False,False,False,False,26.0,2.6
14581,Sherin,Hassan,Female,2001-09-09,2020-06-15,2023-06-07,Yes,11353,67,False,False,False,False,24.3,3.0
14582,Faris,Khamis,Male,2000-06-11,2019-01-15,,No,12485,34,False,False,False,False,25.6,7.0
14583,Samy,Metwally,Male,2002-08-08,2020-04-12,2022-06-06,Yes,9777,34,False,False,False,False,23.4,2.1
14584,Sherif,Desouki,Male,1971-05-30,2023-12-14,2024-09-13,Yes,12216,10,False,False,False,False,54.6,0.8
14585,Faris,Abdel-Rahman,Male,1990-01-20,2024-04-03,2025-06-26,Yes,12441,72,False,False,False,False,35.9,1.2
14586,Nadia,Sherif,Female,1993-12-08,2021-07-27,,No,4763,36,False,False,False,False,32.1,4.4
14587,Sara,Roushdy,Female,1999-09-27,2019-05-24,2020-04-02,Yes,14686,24,False,False,False,False,26.3,0.9
14588,Ibrahim,Hassan,Male,2002-05-28,2019-02-14,,No,7649,68,False,False,False,False,23.6,6.9
14589,Mai,Nassar,Female,1999-07-04,2023-02-04,,No,10198,56,False,False,False,False,26.5,2.9
14590,Ibrahim,Assal,Male,2001-03-01,2020-04-16,,No,9912,24,False,False,False,False,24.8,5.7
14591,Samir Sameh,Zaki,Male,1999-10-05,2021-11-16,2023-12-30,Yes,3949,24,False,False,False,False,26.2,2.1
14592,Amr,Radwan,Male,1991-03-25,2023-10-12,2025-05-09,Yes,10954,40,False,False,False,False,34.8,1.6
14593,Ramzy,Abboud,Male,1986-07-19,2020-02-15,,No,9196,72,False,False,False,False,39.5,5.9
14594,Walid,Wahba,Male,1998-03-06,2023-12-14,,No,11086,46,False,False,False,False,27.8,2.1
14595,Noha,Ramadan,Female,1992-10-16,2022-04-29,,No,13681,3,False,False,False,False,33.2,3.7
14596,Sameh,Fouad,Male,1996-01-25,2021-11-07,,No,15057,70,True,False,False,False,29.9,4.2
14597,Ashraf,Abdel-Rahman,Male,1987-05-13,2021-03-26,,No,9189,72,False,False,False,False,38.6,4.8
14598,Karim,Gabr,Male,2000-11-25,2024-06-09,2025-12-20,Yes,5782,46,False,False,False,False,25.1,1.5
14599,Heba,Nassar,Female,1985-07-08,2023-06-16,2025-08-18,Yes,7636,73,False,False,False,False,40.5,2.2
14600,Shereen,Ibrahim,Female,2001-04-14,2019-11-12,2025-08-11,Yes,6410,24,False,False,False,False,24.7,5.7
14601,Adel,Fouad,Male,1989-07-28,2022-02-16,,No,14670,72,False,False,False,False,36.4,3.9
14602,Samir,Sorour,Male,1992-11-21,2019-02-28,,No,5562,36,False,False,False,False,33.1,6.8
14603,Hend,Rizk,Female,2001-04-14,2020-01-26,,No,13316,45,False,False,False,False,24.7,5.9
14604,Abeer,Lotfy,Female,1995-09-28,2019-11-24,,No,397,37,False,False,False,False,30.3,6.1
14605,Reem,Khattab,Female,1977-08-15,2021-08-10,,No,9764,76,False,False,False,False,48.4,4.4
14606,Hend,Sorour,Female,1999-07-07,2019-10-30,,No,1840,56,False,False,False,False,26.5,6.2
14607,Lobna,Diab,Female,2000-11-23,2024-02-19,,No,14903,46,False,False,False,False,25.1,1.9
14608,Khaled,Gabr,Male,1971-03-09,2022-06-12,,No,10582,66,False,False,False,False,54.8,3.6
14609,Asmaa,Nagi,Female,1983-02-17,2023-08-24,,No,12335,40,False,False,False,False,42.9,2.4
14610,Ahmed Karim,Gabr,Male,1999-04-02,2020-10-05,,No,6323,13,False,False,False,False,26.8,5.2
14611,Essam,Radwan,Male,2001-09-16,2022-02-06,,No,102,1,False,False,False,False,24.3,3.9
14612,Sherin,Ibrahim,Female,1990-08-26,2023-02-04,2024-05-05,Yes,6917,58,False,False,False,False,35.4,1.2
14613,Yasmin,Saber,Female,1982-11-21,2024-06-17,,No,9842,19,False,False,False,False,43.1,1.5
14614,Doaa,Metwally,Female,1993-12-06,2020-05-07,2025-12-24,Yes,9772,26,False,False,False,False,32.1,5.6
14615,Karim,Fahmy,Male,2001-08-26,2021-05-22,,No,8189,57,False,False,False,False,24.4,4.6
14616,Mostafa,Roushdy,Male,2001-09-08,2021-07-17,2023-06-26,Yes,5833,56,False,False,False,False,24.3,1.9
14617,Sameh,Abdo,Male,1999-05-05,2023-07-05,2025-08-07,Yes,10006,46,False,False,False,False,26.7,2.1
14618,Ahmed,Ragab,Male,1999-10-01,2022-06-16,,No,9893,1,False,False,False,False,26.3,3.5
14619,Ola,Desouki,Female,1985-03-09,2022-10-04,,No,1523,74,False,False,False,False,40.8,3.2
14620,Mai,Fawzy,Female,1992-01-05,2019-01-29,,No,11174,61,False,False,False,False,34.0,6.9
14621,Yasmin,Osman,Female,1988-11-01,2024-04-18,,No,9175,39,False,False,False,False,37.2,1.7
14622,Hany,Kamel,Male,1998-08-16,2023-10-07,,No,1968,69,False,False,False,False,27.4,2.2
14623,Rabab,Ramadan,Female,1977-05-03,2021-12-22,,No,6648,65,False,False,False,False,48.7,4.0
14624,Youssef,Hegazy,Male,1986-04-12,2023-01-25,,No,1843,18,False,False,False,False,39.7,2.9
14625,Adel,Ghoneim,Male,1975-12-19,2022-06-11,2023-06-21,Yes,4728,75,False,False,False,False,50.0,1.0
14626,Eman,Ghanem,Female,1993-06-05,2021-07-01,,No,5038,15,False,False,False,False,32.6,4.5
14627,Essam,Nagi,Male,1976-01-06,2020-10-02,,No,15003,66,True,False,False,False,50.0,5.2
14628,Bassem,Ramadan,Male,1992-06-18,2023-04-25,,No,13050,37,False,False,False,False,33.5,2.7
14629,Shereen,Lotfy,Female,2002-11-07,2019-01-07,,No,6010,2,False,False,False,False,23.2,7.0
14630,Shereen,Elnaggar,Female,1981-10-28,2019-04-23,,No,7995,31,False,False,False,False,44.2,6.7
14631,Hosam,Nassar,Male,1990-08-25,2020-04-10,,No,10389,3,False,False,False,False,35.4,5.7
14632,Nour,Ismail,Female,1988-11-21,2019-04-17,2023-08-16,Yes,7631,60,False,False,False,False,37.1,4.3
14633,Adel,Hendy,Male,2000-04-11,2019-05-18,2025-04-07,Yes,9538,13,False,False,False,False,25.7,5.9
14634,Samir,Mostafa,Male,1997-03-04,2022-07-19,,No,12901,69,False,False,False,False,28.8,3.5
14635,Sherif,Ghoneim,Male,1988-07-02,2022-01-26,,No,4047,28,False,False,False,False,37.5,3.9
14636,Youssef,Metwally,Male,1998-06-17,2019-09-25,,No,8493,12,False,False,False,False,27.5,6.3
14637,Youssef,Kamel,Male,1987-12-21,2020-01-11,,No,7536,38,False,False,False,False,38.0,6.0
14638,Ziad,Ramadan,Male,2002-12-05,2022-10-20,,No,3125,57,False,False,False,False,23.1,3.2
14639,Ola,Bishara,Female,1999-11-18,2022-07-12,,No,11768,12,False,False,False,False,26.1,3.5
14640,Ghada,Sorour,Female,1990-09-05,2022-12-25,,No,10356,37,False,False,False,False,35.3,3.0
14641,Ola,Hendy,Female,2001-12-11,2021-05-11,2022-08-21,Yes,8014,13,False,False,False,False,24.1,1.3
14642,Eman,Nassar,Female,1998-08-24,2023-11-28,,No,4137,1,False,False,False,False,27.4,2.1
14643,Walid,Borhan,Male,1998-02-12,2021-05-23,,No,14448,2,False,False,False,False,27.9,4.6
14644,Aya,Moustafa,Female,1997-11-03,2023-10-31,,No,11667,15,False,False,False,False,28.2,2.2
14645,Ghada,Gamal,Female,1992-07-14,2023-09-10,2024-08-31,Yes,10496,48,False,False,False,False,33.5,1.0
14646,Youssef,Hassan,Male,2002-05-21,2021-07-30,2023-05-27,Yes,10982,2,False,False,False,False,23.6,1.8
14647,Ramy,Ghoneim,Male,1990-12-22,2022-12-23,,No,10278,3,False,False,False,False,35.0,3.0
14648,Asmaa,Mandour,Female,1987-04-20,2020-09-04,,No,5822,49,False,False,False,False,38.7,5.3
14649,Sherin,Hilal,Female,1991-08-19,2023-09-02,,No,9419,59,False,False,False,False,34.4,2.3
14650,Tamer,Abdel-Rahman,Male,2002-03-22,2020-10-10,,No,4040,67,False,False,False,False,23.8,5.2
14651,Salma,Bishara,Female,1999-12-09,2019-11-11,,No,3378,35,False,False,False,False,26.1,6.1
14652,Nadia,El-Sayed,Female,1996-11-09,2023-03-19,2024-02-26,Yes,8312,37,False,False,False,False,29.1,0.9
14653,Sherin,Gamal,Male,1994-03-09,2019-09-12,,No,5750,37,False,False,False,False,31.8,6.3
14654,Youssef,Gouda,Male,2002-01-18,2022-11-23,,No,4562,13,False,False,False,False,24.0,3.1
14655,Hany,Selim,Male,1997-03-09,2021-09-20,,No,7873,4,False,False,False,False,28.8,4.3
14656,Wael,Roushdy,Male,1985-05-02,2024-05-12,,No,5084,38,False,False,False,False,40.7,1.6
14657,Hosam,Abboud,Male,1990-03-26,2019-01-17,2025-05-25,Yes,5962,70,False,False,False,False,35.8,6.4
14658,Asmaa,Abdalla,Female,1998-06-05,2023-07-15,,No,10409,1,False,False,False,False,27.6,2.5
14659,Samir,Assal,Male,1989-09-15,2019-09-29,,No,1888,72,False,False,False,False,36.3,6.3
14660,Mahmoud,Ayoub,Male,1998-09-15,2020-07-26,2025-10-21,Yes,14170,67,False,False,False,False,27.3,5.2
14661,Sara,Bayoumi,Female,1984-05-01,2023-01-11,,No,4860,74,False,False,False,False,41.7,3.0
14662,Essam,Rizk,Male,1978-03-16,2020-11-03,,No,10006,52,False,False,False,False,47.8,5.2
14663,Sherif,Bishara,Male,1992-01-08,2022-08-19,,No,14373,37,False,False,False,False,34.0,3.4
14664,Ziad,Moustafa,Male,1992-10-26,2022-07-31,,No,13420,14,False,False,False,False,33.2,3.4
14665,Sahar,Osman,Female,2002-04-28,2021-11-07,,No,2242,12,False,False,False,False,23.7,4.2
14666,Mohamed,Shaker,Male,1968-04-28,2022-03-26,,No,12898,54,False,False,False,False,57.7,3.8
14667,Walid,Farid,Male,1998-06-18,2020-09-26,,No,7899,14,False,False,False,False,27.5,5.3
14668,Laila,Hassan,Female,2002-03-01,2022-10-05,,No,2822,34,False,False,False,False,23.8,3.2
14669,Faris,Ghoneim,Male,1982-01-29,2020-04-27,,No,2385,17,False,False,False,False,43.9,5.7
14670,Wael,Khamis,Male,1985-09-18,2022-11-19,,No,3905,74,False,False,False,False,40.3,3.1
14671,Eman,Rizk,Female,1982-08-05,2023-06-22,,No,6592,63,False,False,False,False,43.4,2.5
14672,Hany,Salem,Male,1983-07-05,2023-09-12,,No,8862,39,False,False,False,False,42.5,2.3
14673,Manar,Ezzat,Female,1997-05-25,2022-09-12,,No,4715,70,False,False,False,False,28.6,3.3
14674,Sara,Nassar,Female,1998-03-15,2023-10-15,2025-03-19,Yes,7039,70,False,False,False,False,27.8,1.4
14675,Amr,El-Sayed,Male,1977-03-02,2021-03-29,,No,13297,74,False,False,False,False,48.8,4.8
14676,Samir,Fahmy,Male,1995-10-16,2019-04-01,2023-01-01,Yes,4824,48,False,False,False,False,30.2,3.8
14677,Youssef,Sabry,Male,1998-09-24,2021-12-04,,No,2215,57,False,False,False,False,27.3,4.1
14678,Nada,Hafez,Female,1998-01-15,2019-06-13,,No,5111,67,False,False,False,False,28.0,6.6
14679,Mostafa,Saad,Male,1998-11-05,2021-06-24,2025-04-24,Yes,14692,56,False,False,False,False,27.2,3.8
14680,Nour,Elnaggar,Female,1990-12-29,2022-10-19,,No,14792,51,False,False,False,False,35.0,3.2
14681,Manar,Abdel-Rahman,Female,1979-10-07,2019-07-16,,No,9952,31,False,False,False,False,46.2,6.5
14682,Hosam,Tantawy,Male,1990-05-28,2023-02-28,,No,1449,71,False,False,False,False,35.6,2.8
14683,Manar,Nasr,Female,2001-03-24,2019-12-15,,No,13523,24,False,False,False,False,24.8,6.0
14684,Hassan,Assal,Male,1990-06-09,2021-07-29,,No,6109,6,False,False,False,False,35.6,4.4
14685,Ahmed,Saad,Male,1984-10-23,2019-10-18,,No,4241,53,False,False,False,False,41.2,6.2
14686,Nevine,Ismail,Female,1980-12-09,2023-12-27,,No,12975,31,False,False,False,False,45.1,2.0
14687,Asmaa,Sabry,Female,1977-07-05,2020-01-21,,No,6167,55,False,False,False,False,48.5,5.9
14688,Salma,Gabr,Female,2001-04-15,2020-12-27,,No,10918,68,False,False,False,False,24.7,5.0
14689,Salma,Nagi,Female,1995-06-28,2019-10-04,2021-10-15,Yes,12537,47,False,False,False,False,30.5,2.0
14690,Ramy,Ghanem,Male,1984-01-22,2022-01-26,,Yes,4090,20,False,False,True,False,41.9,3.9
14691,Magdy,Lotfy,Male,1992-09-06,2023-06-22,,No,2169,36,False,False,False,False,33.3,2.5
14692,Reem,Ghoneim,Female,1983-06-09,2023-02-26,,No,9527,64,False,False,False,False,42.6,2.8
14693,Sameh,Wahba,Male,1998-07-09,2019-05-29,,No,11810,36,False,False,False,False,27.5,6.6
14694,Ghada,Shahin,Female,2001-03-05,2022-12-26,,No,1449,68,False,False,False,False,24.8,3.0
14695,Yasmin,Tantawy,Female,1995-10-06,2021-07-27,,No,113,37,False,False,False,False,30.2,4.4
14696,Aya,Mostafa,Female,2002-04-19,2020-02-15,,No,2346,68,False,False,False,False,23.7,5.9
14697,Ghada,Zaki,Female,1998-07-09,2019-10-26,,No,4913,1,False,False,False,False,27.5,6.2
14698,Eman,Radwan,Male,2000-08-27,2022-07-18,2024-05-30,Yes,4365,68,False,False,False,False,25.3,1.9
14699,Reem,Nasr,Female,1993-01-15,2019-06-06,,No,10145,70,False,False,False,False,33.0,6.6
14700,Wael,Ramadan,Male,1997-12-28,2023-07-17,,No,1728,48,False,False,False,False,28.0,2.5
14701,Hassan,Hegazy,Male,1990-07-25,2023-04-03,2025-03-30,Yes,7302,73,False,False,False,False,35.4,2.0
14702,Lobna,Tantawy,Female,1977-11-28,2022-09-18,,No,12058,65,False,False,False,False,48.1,3.3
14703,Ayman,Fouad,Male,1975-02-28,2022-04-17,,No,1798,65,False,False,False,False,50.8,3.7
14704,Shereen,Hendy,Female,1983-08-15,2019-12-08,,No,432,75,False,False,False,False,42.4,6.1
14705,Noha,Roushdy,Female,1976-01-15,2024-03-07,,No,8632,63,False,False,False,False,50.0,1.8
14706,Manar,Roushdy,Female,1990-01-04,2022-01-23,,No,8539,26,False,False,False,False,36.0,3.9
14707,Ramy,Elnaggar,Male,1999-10-17,2024-06-25,,No,10671,56,False,False,False,False,26.2,1.5
14708,Fatma,Abdalla,Female,2000-03-22,2019-06-26,,No,6799,23,False,False,False,False,25.8,6.5
14709,Asmaa,Amer,Female,1992-01-24,2023-11-18,2025-10-09,Yes,7072,14,False,False,False,False,33.9,1.9
14710,Sameh,Radwan,Male,1982-02-05,2023-05-14,,No,14577,63,False,False,False,False,43.9,2.6
14711,Magdy,Makhlouf,Male,1990-10-28,2019-10-20,,No,10884,25,False,False,False,False,35.2,6.2
14712,Rabab,El-Sayed,Female,2002-09-08,2023-12-12,,No,1486,45,False,False,False,False,23.3,2.1
14713,Dalia,Hendy,Female,1994-01-27,2022-08-09,,No,2550,47,False,False,False,False,31.9,3.4
14714,Faris,Roushdy,Male,1999-08-31,2019-08-18,,No,9982,13,False,False,False,False,26.3,6.4
14715,Omar,Elwy,Male,1999-07-01,2022-07-04,,No,12458,45,False,False,False,False,26.5,3.5
14716,Dalia,Saber,Female,1999-11-05,2022-02-17,2025-05-10,Yes,1630,35,False,False,False,False,26.2,3.2
14717,Adel,Shahin,Male,1976-12-11,2021-03-06,,No,10038,20,False,False,False,False,49.1,4.8
14718,Sara,Ismail,Female,2002-12-20,2020-09-16,,No,2609,1,False,False,False,False,23.0,5.3
14719,Dina,Hassan,Female,1998-08-13,2022-10-13,,No,677,67,False,False,False,False,27.4,3.2
14720,Ahmed,Mansour,Male,1999-02-28,2022-07-05,,No,3770,67,False,False,False,False,26.8,3.5
14721,Emad,Hegazy,Male,2001-09-08,2019-09-03,,No,12538,34,False,False,False,False,24.3,6.3
14722,Amr,Elnaggar,Male,1991-07-19,2019-09-26,,No,2851,69,False,False,False,False,34.5,6.3
14723,Hosam,Selim,Male,1993-04-26,2021-05-10,,No,9562,58,False,False,False,False,32.7,4.6
14724,Nour,Saber,Female,2001-06-28,2021-09-27,,No,13532,1,False,False,False,False,24.5,4.3
14725,Sameh,Sabry,Male,1994-12-05,2022-05-22,,No,14423,4,False,False,False,False,31.1,3.6
14726,Asmaa,Hafez,Female,1995-02-05,2021-03-19,,No,7093,69,False,False,False,False,30.9,4.8
14727,Ziad,Lotfy,Male,1991-07-19,2020-11-15,,No,12845,16,False,False,False,False,34.5,5.1
14728,Amira,Ghanem,Female,1981-09-19,2019-05-17,,No,8338,30,False,False,False,False,44.3,6.6
14729,Fatma,Mandour,Female,1986-08-30,2023-03-09,,No,1159,29,False,False,False,False,39.3,2.8
14730,Hosam,Hegazy,Male,1978-09-12,2023-09-07,,No,2718,63,False,False,False,False,47.3,2.3
14731,Aya,Fouad,Female,1998-03-10,2022-03-15,,No,6392,25,False,False,False,False,27.8,3.8
14732,Sahar,Shalaby,Female,1980-11-01,2022-11-21,,No,8603,20,False,False,False,False,45.2,3.1
14733,Walid,Saad,Male,1991-02-01,2023-12-09,,No,999,49,False,False,False,False,34.9,2.1
14734,Tamer,Metwally,Male,2001-07-23,2019-09-19,,No,5039,34,False,False,False,False,24.4,6.3
14735,Amr,Mostafa,Male,2000-08-22,2021-03-04,,No,14346,13,False,False,False,False,25.4,4.8
14736,Samir,Mansour,Male,1998-03-03,2021-12-10,2023-03-05,Yes,10028,68,False,False,False,False,27.8,1.2
14737,Noha,Ismail,Female,1998-10-21,2022-04-12,,No,12859,1,False,False,False,False,27.2,3.7
14738,Salma,Kamel,Female,1996-02-06,2020-10-25,2023-03-26,Yes,7949,36,False,False,False,False,29.9,2.4
14739,Sahar,Moustafa,Female,1990-07-19,2023-08-20,,No,4137,3,False,False,False,False,35.5,2.4
14740,Samy,Saber,Male,2001-01-08,2021-02-18,,No,843,2,False,False,False,False,25.0,4.9
14741,Fatma,Nawara,Female,1994-02-18,2021-07-13,,No,8955,69,False,False,False,False,31.9,4.5
14742,Mohamed,Shaker,Male,1984-08-30,2021-01-26,,No,14849,49,False,False,False,False,41.3,4.9
14743,Eman,Tawfik,Female,1980-08-03,2023-07-27,,No,11537,20,False,False,False,False,45.4,2.4
14744,Ibrahim,Hafez,Male,1988-12-16,2023-06-14,,No,1514,72,False,False,False,False,37.0,2.6
14745,Tamer,Osman,Male,1983-07-31,2020-05-16,,No,2824,60,False,False,False,False,42.4,5.6
14746,Yasmin,Ghoneim,Female,1998-05-08,2020-01-18,,No,8514,23,False,False,False,False,27.7,6.0
14747,Ali,Ayoub,Male,1987-03-15,2020-04-26,,No,13971,71,False,False,False,False,38.8,5.7
14748,Mai,El-Sayed,Female,1976-11-25,2023-07-31,2025-02-01,Yes,6580,22,False,False,False,False,49.1,1.5
14749,Amira,Elnaggar,Female,2000-11-26,2021-06-09,,No,5180,35,False,False,False,False,25.1,4.6
14750,Youssef,Nawara,Male,1970-09-12,2022-03-19,,No,4251,77,False,False,False,False,55.3,3.8
14751,Hend,Shahin,Female,1986-05-20,2019-03-13,,No,7383,73,False,False,False,False,39.6,6.8
14752,Sahar,Makhlouf,Female,1976-10-22,2022-06-08,,No,9772,31,False,False,False,False,49.2,3.6
14753,Samy,Morsi,Male,1991-04-05,2019-07-22,,No,1138,4,False,False,False,False,34.7,6.4
14754,Sameh,Badawy,Male,1998-08-19,2020-12-09,,No,8014,14,False,False,False,False,27.4,5.1
14755,Hala,Abdo,Female,2002-05-21,2022-05-12,,No,2356,34,False,False,False,False,23.6,3.6
14756,Yasmin,Rizk,Female,1986-07-29,2024-03-29,,No,12556,16,False,False,False,False,39.4,1.8
14757,Karim,Ismail,Male,2001-08-19,2021-06-01,,No,12387,45,False,False,False,False,24.4,4.6
14758,Ola,Sabry,Female,2000-05-16,2024-01-13,,No,1565,1,False,False,False,False,25.6,2.0
14759,Samir,Khalil,Male,1989-07-10,2023-09-16,,No,6789,60,False,False,False,False,36.5,2.3
14760,Rabab,Khamis,Female,1995-12-30,2023-11-09,,No,14681,26,False,False,False,False,30.0,2.1
14761,Tamer,Sorour,Male,1995-10-01,2019-02-14,,No,9932,3,False,False,False,False,30.3,6.9
14762,Amira,Fawzy,Female,1997-02-11,2019-10-08,,No,12765,15,False,False,False,False,28.9,6.2
14763,Nada,Lotfy,Female,1982-07-14,2019-11-05,,No,3746,60,False,False,False,False,43.5,6.2
14764,Youssef,Hendy,Male,1977-03-25,2019-08-25,2024-12-03,Yes,5384,44,False,False,False,False,48.8,5.3
14765,Mariam,Shaker,Female,1994-11-19,2020-12-06,,No,2800,26,False,False,False,False,31.1,5.1
14766,Wael,Radwan,Male,1991-12-27,2020-09-01,,No,11395,62,False,False,False,False,34.0,5.3
14767,Hazem,Elnaggar,Male,1975-12-05,2019-02-10,,No,5624,22,False,False,False,False,50.1,6.9
14768,Essam,Sherif,Male,1993-10-10,2023-08-26,2024-06-26,Yes,10232,3,False,False,False,False,32.2,0.8
14769,Dina,Sharaf,Female,2001-06-20,2023-10-01,,No,14879,46,False,False,False,False,24.5,2.3
